split,pid,camera,sequence,frame,det,src_path,dst_path
train,32,6,1,2876,1,bounding_box_train/0032_c6s1_002876_01.jpg,data/processed/train/0032/0032_c6s1_002876_01.jpg
train,32,6,1,2901,2,bounding_box_train/0032_c6s1_002901_02.jpg,data/processed/train/0032/0032_c6s1_002901_02.jpg
train,32,6,1,2926,2,bounding_box_train/0032_c6s1_002926_02.jpg,data/processed/train/0032/0032_c6s1_002926_02.jpg
train,32,6,1,2926,4,bounding_box_train/0032_c6s1_002926_04.jpg,data/processed/train/0032/0032_c6s1_002926_04.jpg
train,32,6,1,2951,2,bounding_box_train/0032_c6s1_002951_02.jpg,data/processed/train/0032/0032_c6s1_002951_02.jpg
train,32,6,1,2951,3,bounding_box_train/0032_c6s1_002951_03.jpg,data/processed/train/0032/0032_c6s1_002951_03.jpg
train,32,6,1,2976,2,bounding_box_train/0032_c6s1_002976_02.jpg,data/processed/train/0032/0032_c6s1_002976_02.jpg
train,32,6,1,3001,2,bounding_box_train/0032_c6s1_003001_02.jpg,data/processed/train/0032/0032_c6s1_003001_02.jpg
train,32,6,1,3026,2,bounding_box_train/0032_c6s1_003026_02.jpg,data/processed/train/0032/0032_c6s1_003026_02.jpg
train,32,6,1,3051,2,bounding_box_train/0032_c6s1_003051_02.jpg,data/processed/train/0032/0032_c6s1_003051_02.jpg
train,32,6,1,3101,1,bounding_box_train/0032_c6s1_003101_01.jpg,data/processed/train/0032/0032_c6s1_003101_01.jpg
train,35,1,1,3351,1,bounding_box_train/0035_c1s1_003351_01.jpg,data/processed/train/0035/0035_c1s1_003351_01.jpg
train,35,1,1,3676,1,bounding_box_train/0035_c1s1_003676_01.jpg,data/processed/train/0035/0035_c1s1_003676_01.jpg
train,35,3,1,3251,1,bounding_box_train/0035_c3s1_003251_01.jpg,data/processed/train/0035/0035_c3s1_003251_01.jpg
train,35,3,1,3276,1,bounding_box_train/0035_c3s1_003276_01.jpg,data/processed/train/0035/0035_c3s1_003276_01.jpg
train,35,3,1,3301,1,bounding_box_train/0035_c3s1_003301_01.jpg,data/processed/train/0035/0035_c3s1_003301_01.jpg
train,35,4,1,3201,1,bounding_box_train/0035_c4s1_003201_01.jpg,data/processed/train/0035/0035_c4s1_003201_01.jpg
train,35,4,1,3226,1,bounding_box_train/0035_c4s1_003226_01.jpg,data/processed/train/0035/0035_c4s1_003226_01.jpg
train,35,4,1,3401,1,bounding_box_train/0035_c4s1_003401_01.jpg,data/processed/train/0035/0035_c4s1_003401_01.jpg
train,35,4,1,3426,1,bounding_box_train/0035_c4s1_003426_01.jpg,data/processed/train/0035/0035_c4s1_003426_01.jpg
train,35,5,1,3676,1,bounding_box_train/0035_c5s1_003676_01.jpg,data/processed/train/0035/0035_c5s1_003676_01.jpg
train,35,5,1,3701,1,bounding_box_train/0035_c5s1_003701_01.jpg,data/processed/train/0035/0035_c5s1_003701_01.jpg
train,35,5,1,3776,1,bounding_box_train/0035_c5s1_003776_01.jpg,data/processed/train/0035/0035_c5s1_003776_01.jpg
train,35,5,1,3801,1,bounding_box_train/0035_c5s1_003801_01.jpg,data/processed/train/0035/0035_c5s1_003801_01.jpg
train,35,6,1,3801,1,bounding_box_train/0035_c6s1_003801_01.jpg,data/processed/train/0035/0035_c6s1_003801_01.jpg
train,35,6,1,3826,1,bounding_box_train/0035_c6s1_003826_01.jpg,data/processed/train/0035/0035_c6s1_003826_01.jpg
train,35,6,1,3851,1,bounding_box_train/0035_c6s1_003851_01.jpg,data/processed/train/0035/0035_c6s1_003851_01.jpg
train,35,6,1,3876,2,bounding_box_train/0035_c6s1_003876_02.jpg,data/processed/train/0035/0035_c6s1_003876_02.jpg
train,35,6,1,3901,2,bounding_box_train/0035_c6s1_003901_02.jpg,data/processed/train/0035/0035_c6s1_003901_02.jpg
train,35,6,1,3976,3,bounding_box_train/0035_c6s1_003976_03.jpg,data/processed/train/0035/0035_c6s1_003976_03.jpg
train,37,1,1,3926,1,bounding_box_train/0037_c1s1_003926_01.jpg,data/processed/train/0037/0037_c1s1_003926_01.jpg
train,37,1,1,3951,1,bounding_box_train/0037_c1s1_003951_01.jpg,data/processed/train/0037/0037_c1s1_003951_01.jpg
train,37,1,1,4376,4,bounding_box_train/0037_c1s1_004376_04.jpg,data/processed/train/0037/0037_c1s1_004376_04.jpg
train,37,2,1,2976,1,bounding_box_train/0037_c2s1_002976_01.jpg,data/processed/train/0037/0037_c2s1_002976_01.jpg
train,37,2,1,3126,1,bounding_box_train/0037_c2s1_003126_01.jpg,data/processed/train/0037/0037_c2s1_003126_01.jpg
train,37,2,1,3176,1,bounding_box_train/0037_c2s1_003176_01.jpg,data/processed/train/0037/0037_c2s1_003176_01.jpg
train,37,2,1,3301,1,bounding_box_train/0037_c2s1_003301_01.jpg,data/processed/train/0037/0037_c2s1_003301_01.jpg
train,37,2,1,3976,4,bounding_box_train/0037_c2s1_003976_04.jpg,data/processed/train/0037/0037_c2s1_003976_04.jpg
train,37,2,1,4476,1,bounding_box_train/0037_c2s1_004476_01.jpg,data/processed/train/0037/0037_c2s1_004476_01.jpg
train,37,3,1,3151,1,bounding_box_train/0037_c3s1_003151_01.jpg,data/processed/train/0037/0037_c3s1_003151_01.jpg
train,37,3,1,3301,3,bounding_box_train/0037_c3s1_003301_03.jpg,data/processed/train/0037/0037_c3s1_003301_03.jpg
train,37,3,1,3451,4,bounding_box_train/0037_c3s1_003451_04.jpg,data/processed/train/0037/0037_c3s1_003451_04.jpg
train,37,3,1,3476,3,bounding_box_train/0037_c3s1_003476_03.jpg,data/processed/train/0037/0037_c3s1_003476_03.jpg
train,37,3,1,3476,4,bounding_box_train/0037_c3s1_003476_04.jpg,data/processed/train/0037/0037_c3s1_003476_04.jpg
train,37,3,1,3851,4,bounding_box_train/0037_c3s1_003851_04.jpg,data/processed/train/0037/0037_c3s1_003851_04.jpg
train,37,5,1,3801,2,bounding_box_train/0037_c5s1_003801_02.jpg,data/processed/train/0037/0037_c5s1_003801_02.jpg
train,37,5,1,4151,4,bounding_box_train/0037_c5s1_004151_04.jpg,data/processed/train/0037/0037_c5s1_004151_04.jpg
train,37,5,1,4426,2,bounding_box_train/0037_c5s1_004426_02.jpg,data/processed/train/0037/0037_c5s1_004426_02.jpg
train,37,5,1,4651,4,bounding_box_train/0037_c5s1_004651_04.jpg,data/processed/train/0037/0037_c5s1_004651_04.jpg
train,37,5,1,5176,4,bounding_box_train/0037_c5s1_005176_04.jpg,data/processed/train/0037/0037_c5s1_005176_04.jpg
train,42,2,3,57927,4,bounding_box_train/0042_c2s3_057927_04.jpg,data/processed/train/0042/0042_c2s3_057927_04.jpg
train,42,3,3,64144,4,bounding_box_train/0042_c3s3_064144_04.jpg,data/processed/train/0042/0042_c3s3_064144_04.jpg
train,42,3,3,64169,1,bounding_box_train/0042_c3s3_064169_01.jpg,data/processed/train/0042/0042_c3s3_064169_01.jpg
train,42,6,3,87892,2,bounding_box_train/0042_c6s3_087892_02.jpg,data/processed/train/0042/0042_c6s3_087892_02.jpg
train,42,6,3,87917,1,bounding_box_train/0042_c6s3_087917_01.jpg,data/processed/train/0042/0042_c6s3_087917_01.jpg
train,43,2,1,3626,2,bounding_box_train/0043_c2s1_003626_02.jpg,data/processed/train/0043/0043_c2s1_003626_02.jpg
train,43,2,1,3651,2,bounding_box_train/0043_c2s1_003651_02.jpg,data/processed/train/0043/0043_c2s1_003651_02.jpg
train,43,3,1,3776,3,bounding_box_train/0043_c3s1_003776_03.jpg,data/processed/train/0043/0043_c3s1_003776_03.jpg
train,43,3,1,3826,2,bounding_box_train/0043_c3s1_003826_02.jpg,data/processed/train/0043/0043_c3s1_003826_02.jpg
train,43,3,1,3851,2,bounding_box_train/0043_c3s1_003851_02.jpg,data/processed/train/0043/0043_c3s1_003851_02.jpg
train,43,6,1,4376,1,bounding_box_train/0043_c6s1_004376_01.jpg,data/processed/train/0043/0043_c6s1_004376_01.jpg
train,43,6,1,4401,2,bounding_box_train/0043_c6s1_004401_02.jpg,data/processed/train/0043/0043_c6s1_004401_02.jpg
train,43,6,1,4426,1,bounding_box_train/0043_c6s1_004426_01.jpg,data/processed/train/0043/0043_c6s1_004426_01.jpg
train,43,6,1,4451,1,bounding_box_train/0043_c6s1_004451_01.jpg,data/processed/train/0043/0043_c6s1_004451_01.jpg
train,46,1,1,4101,4,bounding_box_train/0046_c1s1_004101_04.jpg,data/processed/train/0046/0046_c1s1_004101_04.jpg
train,46,1,1,4126,3,bounding_box_train/0046_c1s1_004126_03.jpg,data/processed/train/0046/0046_c1s1_004126_03.jpg
train,46,1,1,4151,1,bounding_box_train/0046_c1s1_004151_01.jpg,data/processed/train/0046/0046_c1s1_004151_01.jpg
train,46,4,1,4026,1,bounding_box_train/0046_c4s1_004026_01.jpg,data/processed/train/0046/0046_c4s1_004026_01.jpg
train,46,4,1,4151,3,bounding_box_train/0046_c4s1_004151_03.jpg,data/processed/train/0046/0046_c4s1_004151_03.jpg
train,46,4,1,4376,2,bounding_box_train/0046_c4s1_004376_02.jpg,data/processed/train/0046/0046_c4s1_004376_02.jpg
train,46,5,1,4026,4,bounding_box_train/0046_c5s1_004026_04.jpg,data/processed/train/0046/0046_c5s1_004026_04.jpg
train,46,5,1,4051,2,bounding_box_train/0046_c5s1_004051_02.jpg,data/processed/train/0046/0046_c5s1_004051_02.jpg
train,46,5,1,4151,3,bounding_box_train/0046_c5s1_004151_03.jpg,data/processed/train/0046/0046_c5s1_004151_03.jpg
train,47,1,6,27846,2,bounding_box_train/0047_c1s6_027846_02.jpg,data/processed/train/0047/0047_c1s6_027846_02.jpg
train,47,2,3,70302,1,bounding_box_train/0047_c2s3_070302_01.jpg,data/processed/train/0047/0047_c2s3_070302_01.jpg
train,47,2,3,70352,1,bounding_box_train/0047_c2s3_070352_01.jpg,data/processed/train/0047/0047_c2s3_070352_01.jpg
train,47,3,3,76569,4,bounding_box_train/0047_c3s3_076569_04.jpg,data/processed/train/0047/0047_c3s3_076569_04.jpg
train,47,3,3,76619,1,bounding_box_train/0047_c3s3_076619_01.jpg,data/processed/train/0047/0047_c3s3_076619_01.jpg
train,47,5,3,76912,3,bounding_box_train/0047_c5s3_076912_03.jpg,data/processed/train/0047/0047_c5s3_076912_03.jpg
train,47,5,3,76987,3,bounding_box_train/0047_c5s3_076987_03.jpg,data/processed/train/0047/0047_c5s3_076987_03.jpg
train,47,6,4,3052,4,bounding_box_train/0047_c6s4_003052_04.jpg,data/processed/train/0047/0047_c6s4_003052_04.jpg
train,47,6,4,3052,5,bounding_box_train/0047_c6s4_003052_05.jpg,data/processed/train/0047/0047_c6s4_003052_05.jpg
train,47,6,4,3102,1,bounding_box_train/0047_c6s4_003102_01.jpg,data/processed/train/0047/0047_c6s4_003102_01.jpg
train,48,1,1,5001,1,bounding_box_train/0048_c1s1_005001_01.jpg,data/processed/train/0048/0048_c1s1_005001_01.jpg
train,48,1,1,5101,1,bounding_box_train/0048_c1s1_005101_01.jpg,data/processed/train/0048/0048_c1s1_005101_01.jpg
train,48,1,1,5101,3,bounding_box_train/0048_c1s1_005101_03.jpg,data/processed/train/0048/0048_c1s1_005101_03.jpg
train,48,1,1,5351,1,bounding_box_train/0048_c1s1_005351_01.jpg,data/processed/train/0048/0048_c1s1_005351_01.jpg
train,48,2,1,4326,1,bounding_box_train/0048_c2s1_004326_01.jpg,data/processed/train/0048/0048_c2s1_004326_01.jpg
train,48,2,1,4326,5,bounding_box_train/0048_c2s1_004326_05.jpg,data/processed/train/0048/0048_c2s1_004326_05.jpg
train,48,2,1,4401,1,bounding_box_train/0048_c2s1_004401_01.jpg,data/processed/train/0048/0048_c2s1_004401_01.jpg
train,48,3,1,4451,1,bounding_box_train/0048_c3s1_004451_01.jpg,data/processed/train/0048/0048_c3s1_004451_01.jpg
train,48,3,1,4526,1,bounding_box_train/0048_c3s1_004526_01.jpg,data/processed/train/0048/0048_c3s1_004526_01.jpg
train,48,3,1,4626,1,bounding_box_train/0048_c3s1_004626_01.jpg,data/processed/train/0048/0048_c3s1_004626_01.jpg
train,48,3,1,4626,2,bounding_box_train/0048_c3s1_004626_02.jpg,data/processed/train/0048/0048_c3s1_004626_02.jpg
train,48,3,1,4651,1,bounding_box_train/0048_c3s1_004651_01.jpg,data/processed/train/0048/0048_c3s1_004651_01.jpg
train,48,4,1,5526,2,bounding_box_train/0048_c4s1_005526_02.jpg,data/processed/train/0048/0048_c4s1_005526_02.jpg
train,48,4,1,5551,1,bounding_box_train/0048_c4s1_005551_01.jpg,data/processed/train/0048/0048_c4s1_005551_01.jpg
train,48,4,1,5651,1,bounding_box_train/0048_c4s1_005651_01.jpg,data/processed/train/0048/0048_c4s1_005651_01.jpg
train,48,5,1,5001,1,bounding_box_train/0048_c5s1_005001_01.jpg,data/processed/train/0048/0048_c5s1_005001_01.jpg
train,48,5,1,5051,1,bounding_box_train/0048_c5s1_005051_01.jpg,data/processed/train/0048/0048_c5s1_005051_01.jpg
train,48,5,1,5176,1,bounding_box_train/0048_c5s1_005176_01.jpg,data/processed/train/0048/0048_c5s1_005176_01.jpg
train,48,5,1,5251,1,bounding_box_train/0048_c5s1_005251_01.jpg,data/processed/train/0048/0048_c5s1_005251_01.jpg
train,48,5,1,5251,2,bounding_box_train/0048_c5s1_005251_02.jpg,data/processed/train/0048/0048_c5s1_005251_02.jpg
train,48,5,1,5301,2,bounding_box_train/0048_c5s1_005301_02.jpg,data/processed/train/0048/0048_c5s1_005301_02.jpg
train,48,5,1,5401,1,bounding_box_train/0048_c5s1_005401_01.jpg,data/processed/train/0048/0048_c5s1_005401_01.jpg
train,48,5,1,5451,1,bounding_box_train/0048_c5s1_005451_01.jpg,data/processed/train/0048/0048_c5s1_005451_01.jpg
train,48,5,1,5576,1,bounding_box_train/0048_c5s1_005576_01.jpg,data/processed/train/0048/0048_c5s1_005576_01.jpg
train,48,5,1,5576,3,bounding_box_train/0048_c5s1_005576_03.jpg,data/processed/train/0048/0048_c5s1_005576_03.jpg
train,48,5,1,5651,1,bounding_box_train/0048_c5s1_005651_01.jpg,data/processed/train/0048/0048_c5s1_005651_01.jpg
train,48,6,1,5276,1,bounding_box_train/0048_c6s1_005276_01.jpg,data/processed/train/0048/0048_c6s1_005276_01.jpg
train,48,6,1,5326,1,bounding_box_train/0048_c6s1_005326_01.jpg,data/processed/train/0048/0048_c6s1_005326_01.jpg
train,48,6,1,5326,4,bounding_box_train/0048_c6s1_005326_04.jpg,data/processed/train/0048/0048_c6s1_005326_04.jpg
train,48,6,1,5376,1,bounding_box_train/0048_c6s1_005376_01.jpg,data/processed/train/0048/0048_c6s1_005376_01.jpg
train,48,6,1,5376,2,bounding_box_train/0048_c6s1_005376_02.jpg,data/processed/train/0048/0048_c6s1_005376_02.jpg
train,52,2,1,5076,1,bounding_box_train/0052_c2s1_005076_01.jpg,data/processed/train/0052/0052_c2s1_005076_01.jpg
train,52,2,1,5101,1,bounding_box_train/0052_c2s1_005101_01.jpg,data/processed/train/0052/0052_c2s1_005101_01.jpg
train,52,3,1,5251,1,bounding_box_train/0052_c3s1_005251_01.jpg,data/processed/train/0052/0052_c3s1_005251_01.jpg
train,52,3,1,5276,1,bounding_box_train/0052_c3s1_005276_01.jpg,data/processed/train/0052/0052_c3s1_005276_01.jpg
train,52,5,1,5651,2,bounding_box_train/0052_c5s1_005651_02.jpg,data/processed/train/0052/0052_c5s1_005651_02.jpg
train,52,6,1,5801,2,bounding_box_train/0052_c6s1_005801_02.jpg,data/processed/train/0052/0052_c6s1_005801_02.jpg
train,52,6,1,5826,1,bounding_box_train/0052_c6s1_005826_01.jpg,data/processed/train/0052/0052_c6s1_005826_01.jpg
train,52,6,1,5851,1,bounding_box_train/0052_c6s1_005851_01.jpg,data/processed/train/0052/0052_c6s1_005851_01.jpg
train,52,6,1,5876,1,bounding_box_train/0052_c6s1_005876_01.jpg,data/processed/train/0052/0052_c6s1_005876_01.jpg
train,52,6,1,5901,1,bounding_box_train/0052_c6s1_005901_01.jpg,data/processed/train/0052/0052_c6s1_005901_01.jpg
train,53,2,1,5476,2,bounding_box_train/0053_c2s1_005476_02.jpg,data/processed/train/0053/0053_c2s1_005476_02.jpg
train,53,4,1,6101,1,bounding_box_train/0053_c4s1_006101_01.jpg,data/processed/train/0053/0053_c4s1_006101_01.jpg
train,53,4,1,6126,1,bounding_box_train/0053_c4s1_006126_01.jpg,data/processed/train/0053/0053_c4s1_006126_01.jpg
train,53,4,1,6151,1,bounding_box_train/0053_c4s1_006151_01.jpg,data/processed/train/0053/0053_c4s1_006151_01.jpg
train,53,4,1,6151,2,bounding_box_train/0053_c4s1_006151_02.jpg,data/processed/train/0053/0053_c4s1_006151_02.jpg
train,56,1,1,7401,1,bounding_box_train/0056_c1s1_007401_01.jpg,data/processed/train/0056/0056_c1s1_007401_01.jpg
train,56,1,1,7451,1,bounding_box_train/0056_c1s1_007451_01.jpg,data/processed/train/0056/0056_c1s1_007451_01.jpg
train,56,2,1,6551,1,bounding_box_train/0056_c2s1_006551_01.jpg,data/processed/train/0056/0056_c2s1_006551_01.jpg
train,56,3,1,6551,1,bounding_box_train/0056_c3s1_006551_01.jpg,data/processed/train/0056/0056_c3s1_006551_01.jpg
train,56,3,1,6851,2,bounding_box_train/0056_c3s1_006851_02.jpg,data/processed/train/0056/0056_c3s1_006851_02.jpg
train,56,4,1,7701,2,bounding_box_train/0056_c4s1_007701_02.jpg,data/processed/train/0056/0056_c4s1_007701_02.jpg
train,56,4,1,7801,1,bounding_box_train/0056_c4s1_007801_01.jpg,data/processed/train/0056/0056_c4s1_007801_01.jpg
train,56,4,1,9076,1,bounding_box_train/0056_c4s1_009076_01.jpg,data/processed/train/0056/0056_c4s1_009076_01.jpg
train,56,5,1,7326,1,bounding_box_train/0056_c5s1_007326_01.jpg,data/processed/train/0056/0056_c5s1_007326_01.jpg
train,56,5,1,7501,2,bounding_box_train/0056_c5s1_007501_02.jpg,data/processed/train/0056/0056_c5s1_007501_02.jpg
train,56,5,1,7526,1,bounding_box_train/0056_c5s1_007526_01.jpg,data/processed/train/0056/0056_c5s1_007526_01.jpg
train,56,5,1,7626,1,bounding_box_train/0056_c5s1_007626_01.jpg,data/processed/train/0056/0056_c5s1_007626_01.jpg
train,57,1,1,7551,1,bounding_box_train/0057_c1s1_007551_01.jpg,data/processed/train/0057/0057_c1s1_007551_01.jpg
train,57,2,1,6801,2,bounding_box_train/0057_c2s1_006801_02.jpg,data/processed/train/0057/0057_c2s1_006801_02.jpg
train,57,4,1,7501,1,bounding_box_train/0057_c4s1_007501_01.jpg,data/processed/train/0057/0057_c4s1_007501_01.jpg
train,57,4,1,7551,1,bounding_box_train/0057_c4s1_007551_01.jpg,data/processed/train/0057/0057_c4s1_007551_01.jpg
train,57,4,1,8876,2,bounding_box_train/0057_c4s1_008876_02.jpg,data/processed/train/0057/0057_c4s1_008876_02.jpg
train,57,4,1,8901,1,bounding_box_train/0057_c4s1_008901_01.jpg,data/processed/train/0057/0057_c4s1_008901_01.jpg
train,57,5,1,7526,4,bounding_box_train/0057_c5s1_007526_04.jpg,data/processed/train/0057/0057_c5s1_007526_04.jpg
train,59,1,1,11176,1,bounding_box_train/0059_c1s1_011176_01.jpg,data/processed/train/0059/0059_c1s1_011176_01.jpg
train,59,2,1,10476,1,bounding_box_train/0059_c2s1_010476_01.jpg,data/processed/train/0059/0059_c2s1_010476_01.jpg
train,59,4,1,11076,2,bounding_box_train/0059_c4s1_011076_02.jpg,data/processed/train/0059/0059_c4s1_011076_02.jpg
train,64,2,1,8301,1,bounding_box_train/0064_c2s1_008301_01.jpg,data/processed/train/0064/0064_c2s1_008301_01.jpg
train,64,2,1,8326,1,bounding_box_train/0064_c2s1_008326_01.jpg,data/processed/train/0064/0064_c2s1_008326_01.jpg
train,64,2,1,8351,2,bounding_box_train/0064_c2s1_008351_02.jpg,data/processed/train/0064/0064_c2s1_008351_02.jpg
train,64,3,1,8526,1,bounding_box_train/0064_c3s1_008526_01.jpg,data/processed/train/0064/0064_c3s1_008526_01.jpg
train,64,3,1,8551,1,bounding_box_train/0064_c3s1_008551_01.jpg,data/processed/train/0064/0064_c3s1_008551_01.jpg
train,64,6,1,9101,1,bounding_box_train/0064_c6s1_009101_01.jpg,data/processed/train/0064/0064_c6s1_009101_01.jpg
train,64,6,1,9126,1,bounding_box_train/0064_c6s1_009126_01.jpg,data/processed/train/0064/0064_c6s1_009126_01.jpg
train,64,6,1,9151,1,bounding_box_train/0064_c6s1_009151_01.jpg,data/processed/train/0064/0064_c6s1_009151_01.jpg
train,64,6,1,9176,1,bounding_box_train/0064_c6s1_009176_01.jpg,data/processed/train/0064/0064_c6s1_009176_01.jpg
train,65,1,1,9226,1,bounding_box_train/0065_c1s1_009226_01.jpg,data/processed/train/0065/0065_c1s1_009226_01.jpg
train,65,1,1,9276,1,bounding_box_train/0065_c1s1_009276_01.jpg,data/processed/train/0065/0065_c1s1_009276_01.jpg
train,65,1,1,11251,3,bounding_box_train/0065_c1s1_011251_03.jpg,data/processed/train/0065/0065_c1s1_011251_03.jpg
train,65,1,1,11276,4,bounding_box_train/0065_c1s1_011276_04.jpg,data/processed/train/0065/0065_c1s1_011276_04.jpg
train,65,2,1,8301,5,bounding_box_train/0065_c2s1_008301_05.jpg,data/processed/train/0065/0065_c2s1_008301_05.jpg
train,65,2,1,8576,1,bounding_box_train/0065_c2s1_008576_01.jpg,data/processed/train/0065/0065_c2s1_008576_01.jpg
train,65,2,1,8676,1,bounding_box_train/0065_c2s1_008676_01.jpg,data/processed/train/0065/0065_c2s1_008676_01.jpg
train,65,2,1,10901,1,bounding_box_train/0065_c2s1_010901_01.jpg,data/processed/train/0065/0065_c2s1_010901_01.jpg
train,65,2,1,11101,1,bounding_box_train/0065_c2s1_011101_01.jpg,data/processed/train/0065/0065_c2s1_011101_01.jpg
train,65,2,1,11101,2,bounding_box_train/0065_c2s1_011101_02.jpg,data/processed/train/0065/0065_c2s1_011101_02.jpg
train,65,2,1,11376,2,bounding_box_train/0065_c2s1_011376_02.jpg,data/processed/train/0065/0065_c2s1_011376_02.jpg
train,65,3,1,8901,3,bounding_box_train/0065_c3s1_008901_03.jpg,data/processed/train/0065/0065_c3s1_008901_03.jpg
train,65,3,1,10651,4,bounding_box_train/0065_c3s1_010651_04.jpg,data/processed/train/0065/0065_c3s1_010651_04.jpg
train,65,3,1,10676,4,bounding_box_train/0065_c3s1_010676_04.jpg,data/processed/train/0065/0065_c3s1_010676_04.jpg
train,65,4,1,12301,2,bounding_box_train/0065_c4s1_012301_02.jpg,data/processed/train/0065/0065_c4s1_012301_02.jpg
train,65,4,1,12376,2,bounding_box_train/0065_c4s1_012376_02.jpg,data/processed/train/0065/0065_c4s1_012376_02.jpg
train,65,5,1,9251,2,bounding_box_train/0065_c5s1_009251_02.jpg,data/processed/train/0065/0065_c5s1_009251_02.jpg
train,65,5,1,11251,3,bounding_box_train/0065_c5s1_011251_03.jpg,data/processed/train/0065/0065_c5s1_011251_03.jpg
train,65,5,1,11276,4,bounding_box_train/0065_c5s1_011276_04.jpg,data/processed/train/0065/0065_c5s1_011276_04.jpg
train,65,5,1,11376,4,bounding_box_train/0065_c5s1_011376_04.jpg,data/processed/train/0065/0065_c5s1_011376_04.jpg
